source_platform,label,root_cause,attack_path,severity,authority_tier,title,source_url
besu,evm,resource_exhaustion,crafted_state,Unrated,C_candidate,Add some Quality of Life changes to reference tests,https://github.com/besu-eth/besu/pull/1398
besu,p2p,resource_exhaustion,malicious_p2p_message,Unrated,B_corroborated,Besu vulnerable to being used for DDoS amplification,https://github.com/besu-eth/besu/pull/1146
besu,rpc,resource_exhaustion,malformed_input,Unrated,B_corroborated,Add timeout handler in JsonRpcHttpService.,https://github.com/besu-eth/besu/pull/986
besu,evm,resource_exhaustion,malformed_input,Unrated,C_candidate,Fix IndexOutOfBoundsException in DebugOperationTracer,https://github.com/besu-eth/besu/pull/946
besu,rpc,resource_exhaustion,malformed_input,Unrated,C_candidate,Fix NullPointerException in FlatTraceGenerator.,https://github.com/besu-eth/besu/pull/940
besu,transactions,resource_exhaustion,large_input,Unrated,B_corroborated,Make sure we remove pending transaction tracker when a peer disconnect,https://github.com/besu-eth/besu/pull/732
besu,rpc,serialization_bug,malicious_p2p_message,Unrated,B_corroborated,[BESU-507] Resolve crashing NAT detectors on GKE,https://github.com/besu-eth/besu/pull/731
besu,crypto,crypto_misuse,malformed_input,Info,C_candidate,Introduced SecurityModule plugin API. This allows use of a different s,https://github.com/besu-eth/besu/releases/tag/1.4.5-RC1
besu,crypto,crypto_misuse,malformed_input,Info,C_candidate,is registered and used by default. The CLI option `--security-module=<,https://github.com/besu-eth/besu/releases/tag/1.4.5-RC1
besu,crypto,crypto_misuse,malformed_input,Info,C_candidate,to identify the security module plugin name to use instead. [\#713](ht,https://github.com/besu-eth/besu/releases/tag/1.4.5-RC1
besu,other,other,internal_only,Info,C_candidate,"To maintain best security practices, we're changing the `user:group` o",https://github.com/besu-eth/besu/releases/tag/1.4.5
besu,rpc,resource_exhaustion,malformed_input,Info,C_candidate,Scope of logs query causing Besu to crash. [\#944](https://github.com/,https://github.com/besu-eth/besu/releases/tag/1.4.5
besu,rpc,crypto_misuse,malformed_input,Info,C_candidate,This allows use of a different [security module](https://besu.hyperled,https://github.com/besu-eth/besu/releases/tag/1.5.0
besu,p2p,resource_exhaustion,peer,Info,C_candidate,Fixed memory leak in eth/65 subprotocol behavior. It is now enabled by,https://github.com/besu-eth/besu/releases/tag/20.10.0-RC1
besu,p2p,resource_exhaustion,malicious_p2p_message,Info,C_candidate,\[Reverted\] Fixed memory leak in eth/65 subprotocol behavior. It is n,https://github.com/besu-eth/besu/releases/tag/20.10.0-RC2
besu,other,missing_input_validation,malformed_input,Info,C_candidate,Updated log4j to 2.15.0 and disabled JNDI message format lookups to im,https://github.com/besu-eth/besu/releases/tag/21.10.3
besu,other,unhandled_error_or_nil,malformed_input,Info,B_corroborated,Update to log4j 2.17.1. Resolves potential vulnerability only exploita,https://github.com/besu-eth/besu/releases/tag/22.1.0-RC2
besu,transactions,resource_exhaustion,malformed_input,Info,C_candidate,This is a STRONGLY RECOMMENDED upgrade which resolves known issues in ,https://github.com/besu-eth/besu/releases/tag/22.7.4
besu,other,missing_input_validation,malformed_input,Info,A_authoritative,update appache-commons-text to 1.10.0 to address CVE-2022-42889 [#4542,https://github.com/besu-eth/besu/releases/tag/22.7.7
besu,sync,improper_state_update,crafted_state,Info,A_authoritative,Updated jackson-databind library to version 2.13.4.2 addressing [CVE-2,https://github.com/besu-eth/besu/releases/tag/22.10.0
besu,state-trie,race_condition,crafted_state,Info,B_corroborated,This is a hotfix release to resolve a race condition that results in s,https://github.com/besu-eth/besu/releases/tag/22.10.2
besu,gas,incorrect_gas_accounting,malicious_block,Info,A_authoritative,"Upgrade netty to address CVE-2023-44487, CVE-2023-34462 [#6100](https:",https://github.com/besu-eth/besu/releases/tag/23.10.2
besu,other,other,internal_only,Info,C_candidate,"It contains bug fixes, dependency and security updates.",https://github.com/besu-eth/besu/releases/tag/25.3.0
besu,other,other,internal_only,Info,C_candidate,Security updates,https://github.com/besu-eth/besu/releases/tag/25.8.0
consensus-specs,rpc,missing_input_validation,malicious_p2p_message,High,A_authoritative,Bump EIP-8025 `MAX_PROOF_SIZE` to 400 KiB,https://github.com/ethereum/consensus-specs/pull/5162
consensus-specs,rpc,other,malicious_attestation,High,A_authoritative,Ethereum 2.0 Networking Specification,https://github.com/ethereum/consensus-specs/pull/1328
erigon,state-trie,improper_state_update,crafted_state,Medium,A_authoritative,"cmd/integration, execution/stagedsync: fix from-0 flow (env-prefix + r",https://github.com/erigontech/erigon/pull/21210
erigon,other,other,internal_only,Medium,A_authoritative,Do not define ChaosMonkey flag twice in `integration state_stages`,https://github.com/erigontech/erigon/pull/18416
erigon,rpc,missing_input_validation,malformed_input,Medium,A_authoritative,qa-tests: enable RPC Integration Tests at latest block on PR,https://github.com/erigontech/erigon/pull/16964
erigon,engine-api,consensus_divergence,malformed_input,Medium,A_authoritative,Added SSZ REST for Engine API,https://github.com/erigontech/erigon/pull/21203
erigon,sync,missing_input_validation,malformed_input,Medium,A_authoritative,cl: fix caplin interop with lighthouse vc on gnosis,https://github.com/erigontech/erigon/pull/12800
erigon,state-trie,improper_state_update,crafted_state,Medium,A_authoritative,compatibility with geth - of stateDiff encoding,https://github.com/erigontech/erigon/pull/11362
erigon,sync,improper_state_update,crafted_state,Medium,A_authoritative,"Snapshots: geth compatibility, use --syncmode=snap flag",https://github.com/erigontech/erigon/pull/3808
nethermind,rpc,integer_overflow_underflow,crafted_state,Medium,A_authoritative,Error codes and messages for Geth compatibility,https://github.com/NethermindEth/nethermind/pull/11335
nethermind,sync,race_condition,crafted_state,Medium,A_authoritative,Add debug_traceCallMany RPC method with Geth compatibility,https://github.com/NethermindEth/nethermind/pull/9333
nethermind,rpc,crypto_misuse,malformed_input,Medium,A_authoritative,Restore `v` in tx signature for Geth compatibility,https://github.com/NethermindEth/nethermind/pull/5937
reth,rpc,missing_input_validation,malformed_input,High,A_authoritative,feat(trie): geth-compatible zero hashes for non-existent accounts in e,https://github.com/paradigmxyz/reth/pull/24360
reth,engine-api,consensus_divergence,malformed_input,High,A_authoritative,feat: Check CL/Reth capability compatibility,https://github.com/paradigmxyz/reth/pull/20348
erigon,txpool,resource_exhaustion,peer,Info,B_corroborated,Peer hygiene / DoS hardening: cap and rate-limit inbound `NewBlockHash,https://github.com/erigontech/erigon/blob/main/ChangeLog.md#L158
erigon,rpc,resource_exhaustion,malicious_p2p_message,Info,B_corroborated,"DoS-resistance limits on inbound P2P message volume (#20577, #21557) a",https://github.com/erigontech/erigon/blob/main/ChangeLog.md#L185
erigon,p2p,unhandled_error_or_nil,malicious_p2p_message,Info,B_corroborated,anacrolix/torrent: fix peerconn panic on bad reads while serving peer ,https://github.com/erigontech/erigon/blob/main/ChangeLog.md#L379
erigon,rpc,missing_bounds_check,malformed_input,High,A_authoritative,github.com/buger/jsonparser: bump 1.1.1 → 1.1.2 to address CVE-2026-32,https://github.com/erigontech/erigon/blob/main/ChangeLog.md#L383
erigon,rpc,unhandled_error_or_nil,malicious_p2p_message,Info,B_corroborated,p2p: fix nil pointer crash with --nodiscover (#19056) by @sudeepdino00,https://github.com/erigontech/erigon/blob/main/ChangeLog.md#L446
erigon,p2p,other,malicious_p2p_message,Info,B_corroborated,p2p: resolve security vulnerability (#18650) by @yperbasis,https://github.com/erigontech/erigon/blob/main/ChangeLog.md#L499
erigon,rpc,improper_state_update,malicious_attestation,Info,B_corroborated,rpc: fix panic on `GetEthV1BeaconBlobs` (#17992) (#18232) by @domiwei,https://github.com/erigontech/erigon/blob/main/ChangeLog.md#L515
erigon,txpool,other,malformed_input,Info,B_corroborated,rpc: fix txpool_content crash: unknown (#18120) by @canepat,https://github.com/erigontech/erigon/blob/main/ChangeLog.md#L533
erigon,other,other,internal_only,Info,A_authoritative,"docs/site, tracetest: fix Dependabot npm alerts (uuid, ws) (#21691)",https://github.com/erigontech/erigon/commit/98508bf433490c4785b0b955df93166d3375f939
erigon,other,missing_input_validation,malformed_input,Info,C_candidate,test workflows: user input sanitisation (remaining issues) (#17221),https://github.com/erigontech/erigon/commit/3f46d19f5cf3008a3b6e94184ac799017b373eec
erigon,other,other,internal_only,Info,A_authoritative,".github, docs: bump vulnerable npm deps (undici, joi, js-yaml, @babel/",https://github.com/erigontech/erigon/commit/d7214209be74c0b228d0b79163f93d6b134e468f
erigon,serialization,resource_exhaustion,malformed_input,Info,A_authoritative,docs/site: fix Dependabot npm alerts via overrides (#21168),https://github.com/erigontech/erigon/commit/71acfeae548d54748cb4c7c10b825d8c4f5d2629
erigon,transactions,missing_bounds_check,malicious_p2p_message,Info,B_corroborated,fix: add bounds check in TransactionsSSZ.DecodeSSZ for malformed SSZ (,https://github.com/erigontech/erigon/commit/f72a4e2b71ce11375e47b9f309ffa29e454bc7ab
erigon,txpool,incorrect_gas_accounting,malformed_input,Info,B_corroborated,Added gas limit cap to txs in txpool (#13352),https://github.com/erigontech/erigon/commit/91bda3a305478a6794c6432f79126a012d5b1d23
erigon,state-trie,resource_exhaustion,large_input,Info,A_authoritative,build(deps): bump undici from 6.23.0 to 6.24.0 in /.github/workflows/s,https://github.com/erigontech/erigon/commit/0abc8b9efd961a0f727a0f6e86075c12c0e7afbb
erigon,state-trie,missing_bounds_check,malformed_input,Info,A_authoritative,build(deps): bump github.com/pion/dtls/v3 from 3.0.3 to 3.0.11 (#19159,https://github.com/erigontech/erigon/commit/613625120bda7842642581c98de88fd6ab03c59a
erigon,sync,resource_exhaustion,peer,Info,B_corroborated,"eth, eth/downloader: fix #1231, DOS vulnerability in hash queueing",https://github.com/erigontech/erigon/commit/d6f2c0a76f6635ebeb245815c5f686c545ed527d
erigon,rpc,missing_input_validation,malformed_input,Info,B_corroborated,swarm/pss: Reduce input vulnerabilities (#18304),https://github.com/erigontech/erigon/commit/b01cfce36276379a95deb1001a6f1b6a048609de
erigon,other,other,internal_only,Info,B_corroborated,cmd/geth: implement vulnerability check (#21859),https://github.com/erigontech/erigon/commit/2d3ae40a9f1f086a737d584d93b7c60742c50c21
erigon,rpc,crypto_misuse,malformed_input,Info,A_authoritative,build(deps): bump github.com/golang-jwt/jwt/v4 from 4.5.1 to 4.5.2 in ,https://github.com/erigontech/erigon/commit/e655e6f7d61a2e05254f5ec2468c283eb8b3fdd8
erigon,other,other,internal_only,Info,B_corroborated,github: Remove vulnerability.md (#21894),https://github.com/erigontech/erigon/commit/da04b571b30eea91de56cba1145b63412214c30b
erigon,database,missing_input_validation,malicious_p2p_message,Info,B_corroborated,p2p/enode: avoid crashing for invalid IP (#21981),https://github.com/erigontech/erigon/commit/82f1d29cf1a4879716a7f1b734df234f5d57a6eb
erigon,p2p,resource_exhaustion,peer,Info,A_authoritative,build(deps): bump github.com/quic-go/quic-go from 0.38.1 to 0.38.2 (#9,https://github.com/erigontech/erigon/commit/9a9808f715e1d5f4db31cdb0bbbd82834e4fcbd0
erigon,crypto,crypto_misuse,large_input,Info,A_authoritative,build(deps): bump github.com/consensys/gnark-crypto from 0.12.0 to 0.1,https://github.com/erigontech/erigon/commit/97e94f6d2ce6aa1dd4c22aa42c01fc76288b1b90
erigon,sync,resource_exhaustion,crafted_state,Info,B_corroborated,miner: don't interrupt mining after successful sync (#21701),https://github.com/erigontech/erigon/commit/735c5b631c1e6600852c8c43a0c553383966c521
erigon,crypto,integer_overflow_underflow,malformed_input,Info,A_authoritative,[SharovBot] deps: bump erigontech/secp256k1 with IsOnCurve coordinate ,https://github.com/erigontech/erigon/commit/082358afbc39f968f4f02ff347df45cb53fda187
erigon,crypto,crypto_misuse,malformed_input,Info,A_authoritative,crypto: add IsOnCurve check (#13627),https://github.com/erigontech/erigon/commit/44732ef7189450f8066bc4005039f6a1a66ef88b
erigon,p2p,missing_input_validation,malicious_p2p_message,Info,B_corroborated,p2p: re-resolve STUN external IP at runtime (#22105),https://github.com/erigontech/erigon/commit/52bb4a44bc5425da0c7a53cadc20527770e4fcea
erigon,sync,missing_input_validation,malicious_p2p_message,Info,B_corroborated,cl/clstages: recover from panics in stage ActionFunc (#21558),https://github.com/erigontech/erigon/commit/74fbe0d2ba3014515dc522c1e4258f2af9e39cea
erigon,txpool,missing_input_validation,malicious_p2p_message,Info,B_corroborated,txnprovider/txpool: tolerate invalid EIP-7702 auth tuples (#20809),https://github.com/erigontech/erigon/commit/e84e2d07623129ded62a0988e8eae473200c8886
erigon,gas,missing_input_validation,crafted_state,Info,B_corroborated,EIP-7928: Add BAL max items cap and slot uniqueness validation (#19627,https://github.com/erigontech/erigon/commit/d38aee12149854e2f9da2c55acd345bf48cf8470
erigon,p2p,resource_exhaustion,malformed_input,Info,B_corroborated,Caplin: fixed remote DOS (#13482),https://github.com/erigontech/erigon/commit/37cf19f94f7983bd7b349f106633bdaff3bdd815
erigon,crypto,missing_input_validation,malformed_input,Info,B_corroborated,swarm/network/stream: fix DoS invalid hash length (#927),https://github.com/erigontech/erigon/commit/d3f056bd68fb6a8e9ffa3938d5404c6a209e0313
erigon,sync,resource_exhaustion,peer,Info,B_corroborated,eth/fetcher: handle and (crude) test block memory DOS,https://github.com/erigontech/erigon/commit/1989d1491a21ec1dd8adb20906e07badc5a2f9c9
erigon,p2p,resource_exhaustion,malicious_p2p_message,Info,B_corroborated,eth/fetcher: handle and test block announce DOS attacks,https://github.com/erigontech/erigon/commit/d36c25bcbcbc1986ab238465a187789c82818238
erigon,transactions,resource_exhaustion,malformed_input,Info,C_candidate,miner: polish miner configuration (#19480),https://github.com/erigontech/erigon/commit/6269e5574c024bb82617b33f673550231b3a3b37
erigon,blobs,resource_exhaustion,malformed_input,Info,B_corroborated,Txpool upgrades for EIP-4844 Blob Transactions (#1075),https://github.com/erigontech/erigon/commit/adef9719957a6ee38c32a8e6aaa1e548a4f1e5f8
erigon,p2p,resource_exhaustion,peer,Info,B_corroborated,les/utils: UDP rate limiter (#21930),https://github.com/erigontech/erigon/commit/efb94a9cba5bd347db69f67601082fab8e4ed513
erigon,sync,missing_input_validation,crafted_state,Info,C_candidate,Bor related snapshot changes (#9311),https://github.com/erigontech/erigon/commit/413a931acc66c7ad1d6bbcb5dfbef9aef9e80830
erigon,transactions,consensus_divergence,malformed_input,Info,B_corroborated,[wip] flush block overlay after each InsertBlocks batch (fix OOM) (#21,https://github.com/erigontech/erigon/commit/0a11f6863af1651f624f3cd5cfb445035bc47cd9
erigon,gas,incorrect_gas_accounting,crafted_state,Info,B_corroborated,fix bal-devnet-3 testing anomalies (#20143),https://github.com/erigontech/erigon/commit/994011634f543a42df7a36a63dfabd64e17ceb6d
erigon,rpc,resource_exhaustion,crafted_state,Info,B_corroborated,rpc: eth_getBlockReceipts(): fix OOM - bound goroutines and concurrenc,https://github.com/erigontech/erigon/commit/96088840777e6b89a2d4f32103344d1acee82b98
erigon,txpool,resource_exhaustion,malformed_input,Info,B_corroborated,Fix memory leak in txpool (#298),https://github.com/erigontech/erigon/commit/11615db27651f78ba1ee9d4a34ae9936394458c4
erigon,sync,resource_exhaustion,malicious_p2p_message,Info,B_corroborated,fix memory leak in HandleInboundMessage (#4848),https://github.com/erigontech/erigon/commit/75151e0700132041405c6ff242c65d6dabea333a
erigon,block-processing,missing_input_validation,peer,Info,B_corroborated,sync: fix a memory leak when header verification fails (#8431),https://github.com/erigontech/erigon/commit/757a91c44d02311cf9b6e9a210e4e05addc58172
erigon,sync,improper_state_update,malicious_block,Info,B_corroborated,LVH support to memory overlay (#4555),https://github.com/erigontech/erigon/commit/aa7985341e194cf33ad51afaf09252b1558f2599
erigon,rpc,resource_exhaustion,peer,Info,C_candidate,Fix for RPC daemon leak (#1059),https://github.com/erigontech/erigon/commit/3a92b2b39d2363a83a342fde849ffcbe2eb04444
erigon,sync,resource_exhaustion,crafted_state,Info,B_corroborated,"core/state, eth, trie: stabilize memory use, fix memory leak",https://github.com/erigontech/erigon/commit/313c969c3ebfd637ac4ecba5df2c1b73cbe44855
erigon,rpc,resource_exhaustion,crafted_state,Info,B_corroborated,"Added RPC filter limits, metrics, and better memory management. (#1071",https://github.com/erigontech/erigon/commit/adf3f438d8aae4c749e5ddacb3fe08afd6e695e7
erigon,rpc,integer_overflow_underflow,crafted_state,Info,B_corroborated,rpc: fix GetBlockTransactionCountByNumber with Pending (#19335),https://github.com/erigontech/erigon/commit/8905ea810ed38550eaa4b095d14fbf0265871409
erigon,txpool,integer_overflow_underflow,malicious_p2p_message,Info,B_corroborated,all: big.Int use Sign() to compare with zero (#17578),https://github.com/erigontech/erigon/commit/faf2070b38a6b3b01f4968722a48bfecdbc58046
erigon,evm,integer_overflow_underflow,malicious_tx,Info,C_candidate,Fixed issue with overflowing 256 bit integers,https://github.com/erigontech/erigon/commit/3fc24013ef200f20eaa9deed6647270924126976
erigon,rlp,integer_overflow_underflow,malformed_input,Info,B_corroborated,rlp: fix integer overflow in list element size validation,https://github.com/erigontech/erigon/commit/2750ec47b7e7ff864eaed72255581e11080907d7
erigon,opcodes,integer_overflow_underflow,crafted_state,Info,B_corroborated,"params: core, core/vm, miner: 64bit gas instructions",https://github.com/erigontech/erigon/commit/c12f4df910e2da1cc5dd28c5c4bbe2d8721e1057
erigon,state-trie,race_condition,crafted_state,Info,B_corroborated,[SharovBot] execution: fix data race between PriorityQueue.Close() and,https://github.com/erigontech/erigon/commit/92265786c0486bf69ea4af1b9b5021fab06ae34e
erigon,database,race_condition,internal_only,Info,B_corroborated,Fix race condition when closing flusher (#14258),https://github.com/erigontech/erigon/commit/cc802524c4b9162234dc5f8f68d8d1e8e74e1cc7
erigon,transactions,missing_input_validation,crafted_state,Info,B_corroborated,stagedsync: fix cross-block state race in parallel executor (#19891),https://github.com/erigontech/erigon/commit/44f107be514f81e10f4a9fd39ae0e5aed3a18c88
erigon,sync,race_condition,malformed_input,Info,B_corroborated,Caplin: Fixed race condition in block downloading (#9495),https://github.com/erigontech/erigon/commit/bec30b39c1b8021ce713aff5a0299c111cc11d65
erigon,sync,race_condition,malformed_input,Info,B_corroborated,polygon/sync: fix EventChannel race condition (#9628),https://github.com/erigontech/erigon/commit/e1aba8c23c3eecb238fe90583b1047b4c2ff8075
erigon,sync,race_condition,malformed_input,Info,B_corroborated,eth/downloader: fix race condition in tests (#22140),https://github.com/erigontech/erigon/commit/07503e3d117ea4b75b0522fd283c2fdab9569941
erigon,transactions,race_condition,malformed_input,Info,B_corroborated,Lock dirty segs before incrementing ref counts (#12275),https://github.com/erigontech/erigon/commit/174116c8eb2757151b7bd5fdd108c2b51f109625
erigon,sync,race_condition,malformed_input,Info,B_corroborated,added mutex lock to avoid race condition in downloader (#5089),https://github.com/erigontech/erigon/commit/6e18bef60ae12b633b472969d1fe3adf58d0127d
erigon,p2p,race_condition,internal_only,Info,B_corroborated,p2p/protocols: fix race condition in TestAccountingSimulation (#19228),https://github.com/erigontech/erigon/commit/f2d63103541ee3746ff0834e7c69d188af3572d2
erigon,transactions,consensus_divergence,malformed_input,Info,B_corroborated,consensus/clique: fix race condition (#24957) (#4313),https://github.com/erigontech/erigon/commit/5fd0da019c8cd1689ae0a544fe09b87a891ce821
erigon,state-trie,race_condition,internal_only,Info,B_corroborated,Fixed race condition,https://github.com/erigontech/erigon/commit/ad13b402d715e120009b3efb6a08d2c90139f31d
erigon,p2p,race_condition,peer,Info,B_corroborated,swarm/pss: fixing race condition (#18487),https://github.com/erigontech/erigon/commit/105008b6a121ade656bf63125cecb467e2434d95
erigon,txpool,race_condition,internal_only,Info,B_corroborated,core: fixed race condition for subscriptions,https://github.com/erigontech/erigon/commit/4407524d13994759230ce6d31d828914597e8f6c
erigon,p2p,race_condition,peer,Info,B_corroborated,p2p: fix dial throttling race condition,https://github.com/erigontech/erigon/commit/2060bc8bac0e803c661e0c0b233284ce52630c1d
erigon,p2p,race_condition,malicious_p2p_message,Info,B_corroborated,whisper: Fix race condition in whisperv6/peer.go,https://github.com/erigontech/erigon/commit/34d94e22d9c9f3c2373a398269ecbba0139827d2
erigon,sync,race_condition,malformed_input,Info,B_corroborated,downloader: fixed a race condition for download status,https://github.com/erigontech/erigon/commit/78e37e98e77b467e6950922da4ea99ff146ab21f
erigon,engine-api,unhandled_error_or_nil,malicious_p2p_message,Info,B_corroborated,execution/engineapi: enable bbd v2 (#16673),https://github.com/erigontech/erigon/commit/1a91c24d0cfc420755139fd13ab025909440789c
erigon,sync,race_condition,peer,Info,B_corroborated,Fix race condition in ProcessHeadersPOS (#4151),https://github.com/erigontech/erigon/commit/0b6532fec1658d28111132b6ec52f4396035fc8a
erigon,gas,incorrect_gas_accounting,malformed_input,Info,B_corroborated,core: fix a race condition accessing the gas limit,https://github.com/erigontech/erigon/commit/d652a58ada207fa9a372f2fa594d5a151ed44a4f
erigon,other,race_condition,internal_only,Info,B_corroborated,miner: fixed race condition in tests (#21664),https://github.com/erigontech/erigon/commit/809bb2439922dfd4b03d88c3edb63dd4da3fe53f
erigon,other,race_condition,internal_only,Info,C_candidate,Work around race condition with qt webinspector for windows builds,https://github.com/erigontech/erigon/commit/e53acdc2ac45fa8953afc3392ed81653d6f26326
erigon,state-trie,resource_exhaustion,malformed_input,Info,B_corroborated,Check refcount in reopen dirty seg (#12207),https://github.com/erigontech/erigon/commit/f86c8928185e4c5d49eaa990053c32599043eacb
erigon,database,race_condition,crafted_state,Info,B_corroborated,tests: fix panic db closed in TestDump (#16135),https://github.com/erigontech/erigon/commit/1ee449d8c0b62b97963d8c6212385c4ec4aceb42
erigon,state-trie,consensus_divergence,malformed_input,Info,B_corroborated,fix race condition in snapshot_test (#6761),https://github.com/erigontech/erigon/commit/b70e8d7955e429534b0e0658f12b0922062d875c
erigon,txpool,incorrect_gas_accounting,malformed_input,Info,B_corroborated,txpool: Respect updates to block gas limit (#9363),https://github.com/erigontech/erigon/commit/48376d72fc53986db00a3cfaa3003e5b8c07e8fc
erigon,sync,race_condition,malformed_input,Info,B_corroborated,eth/downloader: fixes data race between synchronize and other methods ,https://github.com/erigontech/erigon/commit/12de9c3f65735f6e26af88b6a84365779297577d
erigon,txpool,race_condition,crafted_state,Info,B_corroborated,core: bugfix state change race condition in txpool (#3412),https://github.com/erigontech/erigon/commit/4e36b1e3dadda62a53e309a1b6cf7aed97ea7a3a
erigon,sync,race_condition,peer,Info,B_corroborated,eth/protocols/snap: snap sync testing (#22179),https://github.com/erigontech/erigon/commit/e6dd171f2f7f164c930d658e83954a92e20053f9
erigon,sync,unhandled_error_or_nil,malicious_p2p_message,Info,B_corroborated,Bodies download and simplify header download (#1471),https://github.com/erigontech/erigon/commit/583418901927416b7ea93eec85294ec62e7578ce
erigon,crypto,resource_exhaustion,malformed_input,Info,B_corroborated,Memory leak of crypto contexts is fixed,https://github.com/erigontech/erigon/releases/tag/v2020.08.04
erigon,crypto,resource_exhaustion,malformed_input,Info,B_corroborated,`net_version` crash fixed: https://github.com/ledgerwatch/turbo-geth/i,https://github.com/erigontech/erigon/releases/tag/v2020.08.04
erigon,rpc,resource_exhaustion,malformed_input,Info,C_candidate,fixed memory leak: #1059,https://github.com/erigontech/erigon/releases/tag/v2020.09.02
erigon,other,unhandled_error_or_nil,internal_only,Info,B_corroborated,Fix crash when running on a USB device due to IPC path.,https://github.com/erigontech/erigon/releases/tag/v2020.09.03
erigon,rpc,improper_state_update,malformed_input,Info,B_corroborated,Fix crash in RPC daemon when the account has no balance,https://github.com/erigontech/erigon/releases/tag/v2020.09.04
erigon,rpc,other,malformed_input,Info,C_candidate,improved a crash in the RPC daemon,https://github.com/erigontech/erigon/releases/tag/v2021.01.01
erigon,rpc,unhandled_error_or_nil,malicious_tx,Info,B_corroborated,fix for a crash in `eth_estimateGas`,https://github.com/erigontech/erigon/releases/tag/v2021.03.01
erigon,sync,incorrect_gas_accounting,malformed_input,Info,B_corroborated,`eth_gasPrice` crash fixup #2031,https://github.com/erigontech/erigon/releases/tag/v2021.06.01
erigon,state-trie,other,malformed_input,Info,C_candidate,"There was a regression in 2021.06.01, causing the node to crash on sta",https://github.com/erigontech/erigon/releases/tag/v2021.06.02
erigon,gas,incorrect_gas_accounting,malformed_input,Info,B_corroborated,fix a concurrency crash in header downloading #2175,https://github.com/erigontech/erigon/releases/tag/v2021.06.04
erigon,rpc,race_condition,malformed_input,Info,C_candidate,saving panic stack traces into a file for further diagnostics,https://github.com/erigontech/erigon/releases/tag/v2021.06.04
erigon,rpc,crypto_misuse,malformed_input,Info,C_candidate,"don't crash rpcdaemon on streamable WS (we don't support them still, b",https://github.com/erigontech/erigon/releases/tag/v2021.07.02
erigon,rpc,missing_input_validation,malformed_input,Info,B_corroborated,`trace_filter` crash fixup,https://github.com/erigontech/erigon/releases/tag/v2021.08.03
erigon,p2p,resource_exhaustion,malicious_p2p_message,Info,C_candidate,Security Fix,https://github.com/erigontech/erigon/releases/tag/v2021.08.04
erigon,other,other,other,High,A_authoritative,"This release contains a high-severity security fix, found by the Go Et",https://github.com/erigontech/erigon/releases/tag/v2021.08.04
erigon,rpc,other,malformed_input,High,A_authoritative,‼️ high-severity security issue fixup ‼️,https://github.com/erigontech/erigon/releases/tag/v2021.08.04
erigon,txpool,race_condition,malformed_input,Info,B_corroborated,fix a race condition in RPC daemon,https://github.com/erigontech/erigon/releases/tag/v2021.09.02
erigon,block-processing,unhandled_error_or_nil,malicious_block,Info,C_candidate,fix `bad.block` nil-pointer panic,https://github.com/erigontech/erigon/releases/tag/v2021.09.03
erigon,txpool,resource_exhaustion,large_input,Info,C_candidate,1. Fix memory leak in the transaction pool - thanks to external contri,https://github.com/erigontech/erigon/releases/tag/v2022.02.01
erigon,txpool,resource_exhaustion,large_input,Info,C_candidate,2. Memory leak fix in transaction pool also fixes failure in `txpool_c,https://github.com/erigontech/erigon/releases/tag/v2022.02.01
erigon,txpool,other,malformed_input,Info,B_corroborated,3. Fix for panic “send in closed channel” introduced by an earlier ver,https://github.com/erigontech/erigon/releases/tag/v2022.02.03
erigon,sync,other,malformed_input,Info,B_corroborated,8. Fix for shutdown panic when tx pool is disabled.,https://github.com/erigontech/erigon/releases/tag/v2022.02.03
erigon,rpc,incorrect_gas_accounting,malformed_input,Info,B_corroborated,3. Fix for the tx pool panic when working with multiple sentries.,https://github.com/erigontech/erigon/releases/tag/v2022.04.01
erigon,rpc,resource_exhaustion,crafted_state,Info,C_candidate,2. Fixed small memory leak in header downloading.,https://github.com/erigontech/erigon/releases/tag/v2022.08.01
erigon,rpc,race_condition,malformed_input,Info,B_corroborated,6. Fixed panic in event subsriptions due to concurrent map access.,https://github.com/erigontech/erigon/releases/tag/v2022.08.01
erigon,state-trie,other,malformed_input,Info,B_corroborated,1bc0a796d fix for rpcdaemon crash if there is no datadir (#5686),https://github.com/erigontech/erigon/releases/tag/v2.28.0
erigon,sync,unhandled_error_or_nil,internal_only,Info,B_corroborated,e36b1206f Resolve panic on ctx.done when using --experimental.lightcli,https://github.com/erigontech/erigon/releases/tag/v2.28.0
erigon,sync,race_condition,malformed_input,Info,B_corroborated,3. Fixed concurrency panic in CL light client that happened intermitte,https://github.com/erigontech/erigon/releases/tag/v2.35.0
erigon,engine-api,consensus_divergence,malformed_input,Info,B_corroborated,1. Gnosis Chain: Fixed `trace_` RPC methods to not panic in certain ca,https://github.com/erigontech/erigon/releases/tag/v2.38.0
erigon,blobs,consensus_divergence,malformed_input,Info,B_corroborated,5. Fixed a panic in the transaction pool during block composition.,https://github.com/erigontech/erigon/releases/tag/v2.38.0
erigon,other,unhandled_error_or_nil,malicious_tx,Info,B_corroborated,Patch release - fix for the panic of sending to closed channel,https://github.com/erigontech/erigon/releases/tag/v2.38.1
erigon,engine-api,missing_input_validation,malformed_input,Info,C_candidate,80a37eb20 stop writing to closed channel panic (#6763),https://github.com/erigontech/erigon/releases/tag/v2.39.0
